model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Release pipeline,-0.0364587446735988,0.010090075791828369,49,49,47.0,0.9379434306361294,0.8492724898880992,False,False,0.5306122448979592,0.5766950479387798,0.33883080315670827,False,29
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Signing workflow,-0.02485930132844209,1.4890795059711258e-08,49,49,47.0,1.6122812304266898,1.5102104704341508,True,False,0.02040816326530612,0.011957024868689103,0.325265642735718,False,279
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Verification workflow,-0.03547070070920536,5.811623428265395e-15,49,49,47.0,1.7229690907232649,1.6167284865151732,True,False,0.04081632653061224,0.023867869998388032,0.24532467462026628,False,280
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,API,-0.0580450926150113,6.502983327390335e-05,49,49,47.0,1.0670490684478477,1.0771199102577056,False,False,0.5714285714285714,0.5634453554812066,0.3377936425150203,False,34
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Authentication/Authorization tools,-0.027890460954479643,0.02797237557115929,49,49,47.0,0.8833003631409053,0.9966687890415831,False,False,0.4897959183673469,0.5172394091400687,0.3048570332652906,False,34
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Build/CI/Installation,-0.03882431617210141,0.0057877409431815775,49,49,47.0,0.8945620978600765,0.9439927546072648,False,False,0.5510204081632653,0.5695664806912523,0.2520576419846394,False,30
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,CLI tooling,-0.03833050031138258,0.31881553988370015,49,49,47.0,1.3141989819077182,0.46247357798847755,False,False,0.9387755102040817,0.9224562140746102,0.630986510332354,False,4
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Core,-0.047819232261374384,5.054255339657274e-10,49,49,47.0,0.766144179528225,0.8615021969578043,False,True,0.16326530612244897,0.2129486539721709,0.18703687427404797,False,109
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Key Management Core / Secrets Backend,-0.02505212214247941,0.3056499285529126,49,49,47.0,1.3010688895942282,0.7660775325334972,False,False,0.8571428571428571,0.8339123816328594,0.9782690785808665,False,9
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Notification/Logging,0.012296008964010554,0.6051663206560187,49,49,47.0,1.6628808114658173,0.8424954775376622,True,False,0.8775510204081632,0.8326285584115841,0.3962143164946309,False,9
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Policy/configuration,-0.05148327844439109,1.054653917380953e-05,49,49,47.0,1.1273474744062093,1.2189009216532065,False,False,0.5102040816326531,0.44667433849547544,0.8233536830896856,False,49
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Release pipeline,-0.020328558531117473,0.5304546179018061,49,49,47.0,1.219392420193161,0.5360245749512862,False,False,0.9183673469387755,0.903373732326832,0.5199484918256091,False,5
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Signing workflow,-0.03583420042802914,0.052276436647939656,49,49,47.0,1.0124035867191705,0.8565052959999383,False,False,0.7142857142857143,0.71694874645466,0.16233784273994062,False,17
tool_by_Associated_Component_Theme,sigstore/fulcio,Associated Component Theme,Verification workflow,-0.09573062431529684,0.029111788926034686,49,49,47.0,0.6958754613286012,0.4425215284232408,False,True,0.8979591836734694,0.8933726038570563,0.6241342203384639,False,6
