repo,issue_number,issue_author,issue_text_words,issue_text_chars,comment_count,unique_commenters,comment_text_words,comment_text_chars,comment_authors_joined,unique_thread_participants,total_text_words,total_text_chars
hashicorp/vault,23037,dopheide-esnet,633,4600,7,4,263,1511,aphorise|dopheide-esnet|hghaf099|maxb,4,896,6111
hashicorp/vault,22995,ErKaramSingh,1013,10487,1,1,15,96,craftey,2,1028,10583
hashicorp/vault,22992,f4z3r,246,1495,1,1,207,1164,cipherboy,2,453,2659
hashicorp/vault,22980,jbrandhorst,822,5163,7,4,468,2731,cipherboy|jbrandhorst|jkirschner-hashicorp|ksmiley,4,1290,7894
hashicorp/vault,22968,luispresuelgit,301,1758,1,1,163,911,maxb,2,464,2669
hashicorp/vault,22961,chrisysk,222,1358,5,3,219,1213,cognifloyd|kda-jt|trodemaster,4,441,2571
hashicorp/vault,22958,tobsval,110,715,2,1,54,294,HenriBlacksmith,2,164,1009
hashicorp/vault,22895,t-davies,500,4111,0,0,0,0,,1,500,4111
hashicorp/vault,22893,evsasha,82,504,24,15,2178,12581,111a5ab1|AndrewJackson2020|ProfessorLogout|Sayrus|Stealthii|akshya96|dragetd|evsasha|franciscoabsampaio|heatherezell|jk464|maxb|sbandadd|sgmiller|sliekens,15,2260,13085
hashicorp/vault,22890,MarkusBauerFS,139,897,0,0,0,0,,1,139,897
hashicorp/vault,22889,rolish,568,4348,0,0,0,0,,1,568,4348
hashicorp/vault,22864,EugenKon,32,230,3,2,32,172,officialgupta|yhyakuna,3,64,402
hashicorp/vault,22839,ipaqmaster,379,2452,1,1,27,141,cipherboy,2,406,2593
hashicorp/vault,22789,BruXy,535,4198,1,1,51,250,VioletHynes,2,586,4448
hashicorp/vault,22784,teto,249,1574,2,2,175,1010,d-z-m|teto,2,424,2584
hashicorp/vault,22761,benjamin-altays,240,1581,12,8,585,3514,CorentinDeBoisset|Dvergatal|VanCannon|asucrews|bemk|benjamin-altays|cipherboy|iammathh,8,825,5095
hashicorp/vault,22751,EschewObfuscaton,278,1631,5,2,252,1393,Monkeychip|tdy-jbowdre,3,530,3024
hashicorp/vault,22737,ChrisJBurns,1636,10662,2,2,181,1152,ChrisJBurns|maxb,2,1817,11814
hashicorp/vault,22722,alakahakai,183,1224,0,0,0,0,,1,183,1224
hashicorp/vault,22688,con-f-use,100,633,2,2,1012,8018,cipherboy|heatherezell,3,1112,8651
hashicorp/vault,22682,Nishapar,51,353,0,0,0,0,,1,51,353
hashicorp/vault,22669,karelkryda,406,2679,4,4,309,1657,eBeyond|karelkryda|stevendpclark|valkenburg-prevue-ch,4,715,4336
hashicorp/vault,22639,mlbiam,300,1892,0,0,0,0,,1,300,1892
hashicorp/vault,22636,n2ux,588,5784,2,2,54,376,maxb|n2ux,2,642,6160
hashicorp/vault,22618,melienherrera,67,490,0,0,0,0,,1,67,490
hashicorp/vault,22602,GBT55,380,2461,1,1,16,95,GBT55,1,396,2556
hashicorp/vault,22601,GBT55,343,2243,1,1,4,24,GBT55,1,347,2267
hashicorp/vault,22599,mikemajor,223,1456,0,0,0,0,,1,223,1456
hashicorp/vault,22578,kenk667,629,4523,8,2,513,3167,kenk667|onurccn,2,1142,7690
hashicorp/vault,22576,rissson,178,1191,0,0,0,0,,1,178,1191
hashicorp/vault,22575,will-dee,626,4223,2,1,182,999,VioletHynes,2,808,5222
hashicorp/vault,22561,MarkusBauerFS,364,2975,6,3,262,1470,MarkusBauerFS|Monkeychip|weshouman,3,626,4445
hashicorp/vault,22560,brinnjoyce,340,2230,19,15,1744,13308,MMquant|PJ1288|Soromeister|aswen|biazmoreira|danielhass|fen9li|jkhuang-42|joao-paixao|joelofftsuny|juparker37|lofftjm|sfc-gh-dszmolka|thedoc31|yaboeing,16,2084,15538
hashicorp/vault,22493,maxenced,261,1795,21,4,2684,23975,biazmoreira|maxb|maxenced|veerendra2,4,2945,25770
hashicorp/vault,22492,mohamedzied-kaaniche,124,863,0,0,0,0,,1,124,863
hashicorp/vault,22467,rvojcik,374,2810,1,1,71,402,rvojcik,1,445,3212
hashicorp/vault,22466,shreyasg197,114,671,0,0,0,0,,1,114,671
hashicorp/vault,22461,thegatsbylofiexperience,301,1764,2,2,411,2419,austingebauer|thegatsbylofiexperience,2,712,4183
hashicorp/vault,22393,mju,538,3777,3,2,204,1064,VioletHynes|mju,2,742,4841
hashicorp/vault,22373,parwinderjit-iac,165,1008,4,3,330,1962,VioletHynes|maxb|parwinderjit-iac,3,495,2970
hashicorp/vault,22372,c0ffee,166,1155,3,3,56,272,biazmoreira|heatherezell|ncabatoff,4,222,1427
hashicorp/vault,22335,jackadamson,336,2200,16,4,1526,9534,VioletHynes|austingebauer|jackadamson|maxb,4,1862,11734
hashicorp/vault,22318,ston1th,60,344,4,4,78,473,VioletHynes|joatmon08|konidev20|ston1th,4,138,817
hashicorp/vault,22314,clwluvw,112,737,16,5,1609,9651,akshya96|biazmoreira|clwluvw|heatherezell|mpalmi,5,1721,10388
hashicorp/vault,22297,vosmax,159,852,2,2,435,2550,austingebauer|vosmax,2,594,3402
hashicorp/vault,22294,ExtremeSwat,425,3052,3,3,175,993,ExtremeSwat|VioletHynes|maxb,3,600,4045
hashicorp/vault,22292,SchweinDeBurg,781,4685,2,2,105,576,VioletHynes|maxb,3,886,5261
hashicorp/vault,22279,rjhornsby,175,1107,1,1,185,1186,rjhornsby,1,360,2293
hashicorp/vault,22275,benriou,238,1484,0,0,0,0,,1,238,1484
hashicorp/vault,22271,DamianArado,303,2081,3,2,102,562,VioletHynes|kartiklunkad26,3,405,2643
hashicorp/vault,22257,cwchristerw,403,3114,3,2,60,304,cwchristerw|ruuda,2,463,3418
hashicorp/vault,22250,matt14483,70,444,3,2,74,442,austingebauer|matt14483,2,144,886
hashicorp/vault,22229,dicky-yuen,342,2674,5,2,224,1320,austingebauer|dicky-yuen,2,566,3994
hashicorp/vault,22228,svenkata9,343,2425,13,4,676,3693,VioletHynes|heatherezell|sgmiller|svenkata9,4,1019,6118
hashicorp/vault,22214,itay1213141,427,2392,3,3,230,1299,heatherezell|itay1213141|maxb,3,657,3691
hashicorp/vault,22211,patrickdung,232,1442,9,4,734,4262,VioletHynes|heatherezell|maxb|patrickdung,4,966,5704
hashicorp/vault,22206,zanecodes,526,3534,2,2,77,390,biazmoreira|heatherezell,3,603,3924
hashicorp/vault,22204,liuliancao,92,516,1,1,34,348,liuliancao,1,126,864
hashicorp/vault,22203,HariAmoor-professional,152,900,5,4,409,2387,HariAmoor-professional|cipherboy|schultz-is|veorq,4,561,3287
hashicorp/vault,22189,JohannesFleischer,334,2165,7,3,412,2411,JohannesFleischer|maxb|raskchanky,3,746,4576
hashicorp/vault,22186,shxdxwraze,118,853,0,0,0,0,,1,118,853
hashicorp/vault,22173,haraldh,131,973,12,4,2021,12539,haraldh|heliobmartins|jaredallard|maxb,4,2152,13512
hashicorp/vault,22132,korhojoa,226,1520,0,0,0,0,,1,226,1520
hashicorp/vault,22131,fran07-cipher,389,2844,0,0,0,0,,1,389,2844
hashicorp/vault,22130,xoxys,267,2102,0,0,0,0,,1,267,2102
hashicorp/vault,22129,ArieLevs,209,1288,7,2,1049,6617,ArieLevs|maxb,2,1258,7905
hashicorp/vault,22125,eoinoreilly30,375,2784,3,2,330,2124,eoinoreilly30|maxb,2,705,4908
hashicorp/vault,22111,MikeK184,889,7142,7,5,389,2511,MikeK184|heatherezell|maxb|mohamedmshokry|tuxillo,5,1278,9653
hashicorp/vault,22107,Nishapar,182,1196,0,0,0,0,,1,182,1196
hashicorp/vault,22106,cwchristerw,138,914,5,3,147,813,Monkeychip|cwchristerw|maxb,3,285,1727
hashicorp/vault,22093,ericbaptista,305,2111,3,3,240,1465,VioletHynes|ericbaptista|maxb,3,545,3576
hashicorp/vault,22075,Suman-Mohan,322,2314,1,1,25,121,Suman-Mohan,1,347,2435
hashicorp/vault,22074,rubroboletus,337,2432,4,3,154,958,cipherboy|rubroboletus|stevendpclark,3,491,3390
hashicorp/vault,22065,Ajaykumarkolipaka,253,1704,1,1,18,98,akshya96,2,271,1802
hashicorp/vault,22063,boudey,1659,10760,2,2,10,55,boudey|maxb,2,1669,10815
hashicorp/vault,22052,caleb-devops,357,2803,6,3,119,639,Suman-Mohan|caleb-devops|stevendpclark,3,476,3442
hashicorp/vault,22045,maxb,73,437,1,1,75,409,VioletHynes,2,148,846
hashicorp/vault,22044,maxb,256,1657,0,0,0,0,,1,256,1657
hashicorp/vault,22032,rjhornsby,150,832,6,4,350,1913,VioletHynes|cwchristerw|peteski22|rjhornsby,4,500,2745
hashicorp/vault,22031,simeon95,323,2017,1,1,95,531,maxb,2,418,2548
hashicorp/vault,21989,apetrut,80,461,3,2,76,400,apetrut|maxb,2,156,861
hashicorp/vault,21976,czchen,260,2170,2,2,120,742,czchen|maxb,2,380,2912
hashicorp/vault,21967,isometry,428,3175,0,0,0,0,,1,428,3175
hashicorp/vault,21935,isometry,460,3330,5,4,308,1851,gneveu|heatherezell|isometry|mkushakov,4,768,5181
hashicorp/vault,21933,andreifer20,179,1091,2,2,20,123,cipherboy|maxb,3,199,1214
hashicorp/vault,21912,iveahugeship,372,3073,2,2,156,1019,iveahugeship|maxb,2,528,4092
hashicorp/vault,21905,jjone36,532,4025,7,3,857,5377,jjone36|maxb|stevendpclark,3,1389,9402
hashicorp/vault,21904,ahmet2mir,225,1300,3,2,391,2433,VioletHynes|ahmet2mir,2,616,3733
hashicorp/vault,21883,mdegel,305,2355,3,2,365,2162,maxb|mdegel,2,670,4517
hashicorp/vault,21882,vd-rd,106,610,0,0,0,0,,1,106,610
hashicorp/vault,21872,karelkryda,375,2482,2,2,57,332,cipherboy|karelkryda,2,432,2814
hashicorp/vault,21866,karelkryda,590,4825,2,2,118,616,cipherboy|karelkryda,2,708,5441
hashicorp/vault,21857,Dane903,412,3308,15,3,1323,8427,Dane903|heatherezell|maxb,3,1735,11735
hashicorp/vault,21847,sebinjohn,306,1968,0,0,0,0,,1,306,1968
hashicorp/vault,21801,jhmartin,139,886,4,3,843,5271,cipherboy|jhmartin|victorr,3,982,6157
hashicorp/vault,21778,maxiscoding28,772,5142,0,0,0,0,,1,772,5142
hashicorp/vault,21775,xskrasek,324,2577,8,6,2983,21664,chris-burn-phocas|geldmon|maxb|pporee|raskchanky|xskrasek,6,3307,24241
hashicorp/vault,21773,Exidex,55,296,7,2,212,1243,Exidex|cwchristerw,2,267,1539
hashicorp/vault,21770,cccsss01,43,294,2,2,63,359,cccsss01|cipherboy,2,106,653
hashicorp/vault,21751,patrickdung,113,765,0,0,0,0,,1,113,765
hashicorp/vault,21645,isometry,117,745,5,3,75,418,heatherezell|isometry|kpcraig,3,192,1163
hashicorp/vault,21610,davoustp,447,3013,5,3,763,5308,davoustp|maxb|raymonstah,3,1210,8321
hashicorp/vault,21588,thomashargrove,233,1470,1,1,21,120,VioletHynes,2,254,1590
hashicorp/vault,21571,cwchristerw,574,4867,2,1,16,96,cwchristerw,1,590,4963
hashicorp/vault,21570,apetrut,242,1612,5,4,133,818,apetrut|cipherboy|heatherezell|mpalmi,4,375,2430
hashicorp/vault,21566,zzzz465,232,1487,0,0,0,0,,1,232,1487
hashicorp/vault,21565,MikeK184,2022,17130,2,2,90,518,MikeK184|maxb,2,2112,17648
hashicorp/vault,21558,LCaparelli,263,1596,1,1,15,80,limistah,2,278,1676
hashicorp/vault,21553,juliantaylor,661,4687,1,1,109,685,juliantaylor,1,770,5372
hashicorp/vault,21552,ipaqmaster,368,2367,2,2,55,321,cipherboy|ipaqmaster,2,423,2688
hashicorp/vault,21549,laurent-so-1,664,6026,6,4,639,3816,Jamesits|cipherboy|laurent-so-1|stevendpclark,4,1303,9842
hashicorp/vault,21548,navjotsinghji,91,545,5,3,260,1615,fairclothjm|navjotsinghji|vikramaninforce,3,351,2160
hashicorp/vault,21547,yuandongjian,116,689,0,0,0,0,,1,116,689
hashicorp/vault,21545,maokt,153,919,3,2,344,2111,VioletHynes|maxb,3,497,3030
hashicorp/vault,21521,tsaarni,444,2837,5,2,269,1545,heatherezell|tsaarni,2,713,4382
hashicorp/vault,21510,andrejvanderzee,204,1326,2,2,33,196,dqsully|heatherezell,3,237,1522
hashicorp/vault,21508,Malshtur,268,1693,8,2,1481,8591,Malshtur|cipherboy,2,1749,10284
hashicorp/vault,21507,rickardgranberg,355,2588,4,4,66,385,MMquant|SulaihaFarook|justanotherghusr|rickardgranberg,4,421,2973
hashicorp/vault,21504,ngrewe,386,2371,1,1,142,945,cipherboy,2,528,3316
hashicorp/vault,21494,JohannesFleischer,159,971,4,4,119,647,JohannesFleischer|Malshtur|heatherezell|ssstroke,4,278,1618
hashicorp/vault,21478,dqsully,524,3858,14,11,701,4369,Suman-Mohan|dqsully|fairclothjm|heatherezell|igor-nikiforov|igoritos22|nitrogear|rissson|shivshav|tolleiv|ubajze,11,1225,8227
hashicorp/vault,21473,eoinoreilly30,1642,11010,2,2,100,608,eoinoreilly30|maxb,2,1742,11618
hashicorp/vault,21471,luckyraul,300,2214,1,1,22,117,luckyraul,1,322,2331
hashicorp/vault,21467,JovanPetkovski,136,850,1,1,62,368,austingebauer,2,198,1218
hashicorp/vault,21465,SeanKnight,250,1764,12,11,625,4191,DeepakRai94|SeanKnight|bdwyertech|dave4086|ddanijel|fairclothjm|fulcrum29|jbouse|mtavaresmedeiros|pjain-fastly|ubajze,11,875,5955
hashicorp/vault,21452,EtienneBruines,299,1901,0,0,0,0,,1,299,1901
hashicorp/vault,21451,EtienneBruines,220,1446,2,2,25,131,hashishaw|snake3lake,3,245,1577
hashicorp/vault,21448,agcorreatech,344,2045,2,2,312,1843,heatherezell|maxb,3,656,3888
hashicorp/vault,21447,tyu0912,311,2341,2,2,274,1683,maxb|tyu0912,2,585,4024
hashicorp/vault,21441,Rahul-Manglani,1831,14694,5,3,477,4305,Rahul-Manglani|heatherezell|kschoche,3,2308,18999
hashicorp/vault,21435,Dane903,314,2494,2,2,71,379,hghaf099|raskchanky,3,385,2873
hashicorp/vault,21433,Dane903,240,1579,0,0,0,0,,1,240,1579
hashicorp/vault,21406,chrisvanmeer,233,1508,4,4,252,1520,MB175|chrisvanmeer|heatherezell|hellobontempo,4,485,3028
hashicorp/vault,21390,jaredblackjcb,123,710,3,3,171,1004,kiannaquach|maxb|zofskeez,4,294,1714
hashicorp/vault,21339,thtonon,78,436,5,2,604,3634,cipherboy|maxb,3,682,4070
hashicorp/vault,21338,Ajaykumarkolipaka,785,5827,3,2,345,1867,Ajaykumarkolipaka|ncabatoff,2,1130,7694
hashicorp/vault,21306,Roxyrob,178,1139,5,4,231,1271,Monkeychip|Roxyrob|ghost|hashishaw,4,409,2410
hashicorp/vault,21303,ipaqmaster,550,3682,2,2,46,261,maxb|mpalmi,3,596,3943
hashicorp/vault,21302,zuesxiao,315,2288,3,3,43,220,MattEagle95|RRcwhiting|zuesxiao,3,358,2508
hashicorp/vault,21300,karmix,1026,8376,0,0,0,0,,1,1026,8376
hashicorp/vault,21222,Fuco1,498,2943,1,1,207,1221,maxb,2,705,4164
hashicorp/vault,21194,aisangelos,88,497,12,3,583,3443,aisangelos|heatherezell|maxb,3,671,3940
hashicorp/vault,21164,sereinity,163,1044,5,4,523,2976,Monkeychip|cipherboy|hellobontempo|outscale-fba,5,686,4020
hashicorp/vault,21109,jcasale,245,1516,2,2,344,2097,VioletHynes|maxb,3,589,3613
hashicorp/vault,21097,ipaqmaster,336,2073,2,2,110,576,hellobontempo|ipaqmaster,2,446,2649
hashicorp/vault,21096,ipaqmaster,339,2208,12,4,1041,6626,hashworks|heatherezell|ipaqmaster|maxb,4,1380,8834
hashicorp/vault,21069,Fredouye,302,1981,2,2,102,614,cipherboy|maxb,3,404,2595
hashicorp/vault,21042,ser6iy,543,3432,13,3,908,6989,cipherboy|maxb|ser6iy,3,1451,10421
hashicorp/vault,21041,ser6iy,287,1746,2,2,609,3711,cipherboy|ser6iy,2,896,5457
hashicorp/vault,21040,hwittenborn,161,989,3,2,297,1633,hwittenborn|maxb,2,458,2622
hashicorp/vault,21023,Esity,110,684,2,2,211,1254,cipherboy|heatherezell,3,321,1938
hashicorp/vault,21022,techBeck03,1153,7717,16,2,4544,35325,maxb|techBeck03,2,5697,43042
hashicorp/vault,21021,majimenez-stratio,710,5285,2,2,123,747,hassaanakram|majimenez-stratio,2,833,6032
hashicorp/vault,20983,Yorwba,155,988,2,2,190,1414,hashishaw|mpalmi,3,345,2402
hashicorp/vault,20979,ackishore,285,2365,5,3,544,3202,ackishore|cipherboy|maxb,3,829,5567
hashicorp/vault,20978,ghost,415,2880,4,4,349,2449,Eric-N-Be|ctracysf|ifalatiksetlog|mihaivint,5,764,5329
hashicorp/vault,20968,mdgreenfield,139,931,0,0,0,0,,1,139,931
hashicorp/vault,20953,Balaji-MP,85,595,4,4,330,2566,Ducky6944|cipherboy|lukmanlab|maxb,5,415,3161
hashicorp/vault,20923,ipaqmaster,705,4419,6,3,279,1532,cwchristerw|ipaqmaster|mcollao-hc,3,984,5951
hashicorp/vault,20899,assareh,75,505,1,1,13,59,cipherboy,2,88,564
hashicorp/vault,20888,shubhamparikh927,81,542,2,2,21,96,ddjain|limistah,3,102,638
hashicorp/vault,20885,ram-parameswaran,91,583,0,0,0,0,,1,91,583
hashicorp/vault,20883,pradeepg-alkira,79,520,0,0,0,0,,1,79,520
hashicorp/vault,20859,RRcwhiting,101,623,11,4,739,4193,Monkeychip|RRcwhiting|hashishaw|maxb,4,840,4816
hashicorp/vault,20845,dehnert,267,1644,0,0,0,0,,1,267,1644
hashicorp/vault,20844,cwchristerw,158,979,2,2,241,1454,cwchristerw|maxb,2,399,2433
hashicorp/vault,20824,elliotwutingfeng,180,1189,1,1,95,518,ncabatoff,2,275,1707
hashicorp/vault,20813,bgaillard,575,3639,3,3,650,3496,VioletHynes|bgaillard|heatherezell,3,1225,7135
hashicorp/vault,20804,rzimmerman,355,2709,2,1,140,808,cipherboy,2,495,3517
hashicorp/vault,20780,maxb,814,5107,0,0,0,0,,1,814,5107
hashicorp/vault,20772,jgourmelen,2256,15122,2,1,13,82,jgourmelen,1,2269,15204
hashicorp/vault,20740,maxiscoding28,490,3090,6,4,266,1516,ZhaoZhen711|marcboudreau|maxb|stormshield-gt,5,756,4606
hashicorp/vault,20734,amouat,98,561,2,2,177,1060,amouat|ncabatoff,2,275,1621
hashicorp/vault,20730,td4b,2129,16385,3,3,338,2407,marcboudreau|maxb|td4b,3,2467,18792
hashicorp/vault,20719,Jwy-jump,565,3484,7,3,1002,6558,Jwy-jump|cipherboy|maxb,3,1567,10042
hashicorp/vault,20713,ethan-lowman-dd,461,3319,9,3,222,1194,cipherboy|ethan-lowman-dd|fool1280,3,683,4513
hashicorp/vault,20673,jofaca,52,301,0,0,0,0,,1,52,301
hashicorp/vault,20672,Jwy-jump,92,600,2,2,11,68,Jwy-jump|maxb,2,103,668
hashicorp/vault,20646,NagenderPulluri,620,3910,0,0,0,0,,1,620,3910
hashicorp/vault,20645,ethan256,282,1936,0,0,0,0,,1,282,1936
hashicorp/vault,20644,pcsgithubid,127,982,4,3,126,696,marcboudreau|maxb|pcsgithubid,3,253,1678
hashicorp/vault,20627,sarahethompson,161,992,3,2,107,641,marcboudreau|tbehling,3,268,1633
hashicorp/vault,20614,Jwy-jump,94,634,2,2,164,1272,Jwy-jump|cipherboy,2,258,1906
hashicorp/vault,20589,ffkaka,112,687,2,2,63,364,cipherboy|ffkaka,2,175,1051
hashicorp/vault,20587,Shifna12Zarnaz,8,63,1,1,123,680,raskchanky,2,131,743
hashicorp/vault,20581,digiserg,197,1367,5,3,255,1458,digiserg|mathewjustin|raskchanky,3,452,2825
hashicorp/vault,20563,ajfc84,303,1928,2,2,261,1564,Monkeychip|maxb,3,564,3492
hashicorp/vault,20562,gnugnug,131,929,9,5,1140,6963,KushnerykPavel|cipherboy|gnugnug|kitography|stevendpclark,5,1271,7892
hashicorp/vault,20561,thomas-aw,158,1317,5,3,206,1229,hghaf099|maxb|thomas-aw,3,364,2546
hashicorp/vault,20555,xskrasek,235,1474,10,4,1364,7911,heatherezell|maxb|xskrasek|zofskeez,4,1599,9385
hashicorp/vault,20553,uanid,337,2894,0,0,0,0,,1,337,2894
hashicorp/vault,20539,Kloppi313,273,1784,6,4,402,2291,Kloppi313|StephenDunne97|heatherezell|maxb,4,675,4075
hashicorp/vault,20538,evan361425,566,3833,3,3,99,695,cipherboy|evan361425|kencx,3,665,4528
hashicorp/vault,20537,zboralski,268,1740,0,0,0,0,,1,268,1740
hashicorp/vault,20528,Tylerlhess,284,1855,5,3,755,4467,Tylerlhess|cipherboy|heatherezell,3,1039,6322
hashicorp/vault,20499,approximate,396,2968,0,0,0,0,,1,396,2968
hashicorp/vault,20456,nicolascrochet7,197,1174,1,1,35,176,cipherboy,2,232,1350
hashicorp/vault,20455,xskrasek,174,1096,1,1,49,265,heatherezell,2,223,1361
hashicorp/vault,20439,classabbyamp,303,2079,3,3,136,822,classabbyamp|maxb|miagilepner,3,439,2901
hashicorp/vault,20438,FalcoSuessgott,146,990,2,2,58,334,maxb|miagilepner,3,204,1324
hashicorp/vault,20422,nneul,205,1318,2,2,91,470,CIMARoger|nneul,2,296,1788
hashicorp/vault,20421,Syntax3rror404,691,6144,4,4,311,1968,Syntax3rror404|heatherezell|iGorebach|miagilepner,4,1002,8112
hashicorp/vault,20416,lukasertl,99,581,15,14,449,2652,AndrewSav|Cajga|Q-efx|bovy89|brewgator|davama|digiserg|krocans|liquidspikes|lukasertl|mgob|runtman|scaronni|zerkms,14,548,3233
hashicorp/vault,20396,FalcoSuessgott,398,3097,2,2,64,361,FalcoSuessgott|maxb,2,462,3458
hashicorp/vault,20391,apstndb,264,2252,0,0,0,0,,1,264,2252
hashicorp/vault,20362,mdegel,565,3632,3,3,416,2522,maxb|mdegel|miagilepner,3,981,6154
hashicorp/vault,20356,schematis,396,2836,5,3,257,1467,heatherezell|miagilepner|schematis,3,653,4303
hashicorp/vault,20338,keviiin38,224,1522,2,2,18,101,Matthiator|v1nc3nt27,3,242,1623
hashicorp/vault,20337,reddy9694,305,1819,9,4,694,3989,heatherezell|maxb|miagilepner|reddy9694,4,999,5808
hashicorp/vault,20336,roy-work,400,2937,13,8,2301,13221,Yatekii|heatherezell|ipaqmaster|maxb|miagilepner|roy-work|wardob|wtfloris,8,2701,16158
hashicorp/vault,20308,henryx,72,491,1,1,9,49,miagilepner,2,81,540
hashicorp/vault,20306,13567436138,843,7163,2,2,99,611,13567436138|miagilepner,2,942,7774
hashicorp/vault,20286,siredmar,1429,9948,8,4,4826,39000,heatherezell|maxb|miagilepner|siredmar,4,6255,48948
hashicorp/vault,20272,bendem,455,3414,2,2,46,278,Lillecarl|maxb,3,501,3692
hashicorp/vault,20241,shanmugh,268,1675,3,3,138,797,heatherezell|maxb|miagilepner,4,406,2472
hashicorp/vault,20219,ladung,85,493,10,5,768,4886,ebuildy|ladung|maxb|miagilepner|scrohde,5,853,5379
hashicorp/vault,20192,crujzo,81,508,1,1,106,568,hghaf099,2,187,1076
hashicorp/vault,20191,13567436138,233,1559,4,3,755,5612,13567436138|heatherezell|hghaf099,3,988,7171
hashicorp/vault,20189,maxb,78,534,2,2,23,119,cipherboy|maxb,2,101,653
hashicorp/vault,20182,jdloft,329,2085,5,4,529,3251,cipherboy|gunnarhaslinger|jdloft|luckyit-at,4,858,5336
hashicorp/vault,20169,Albert-W,260,2311,17,4,1378,9522,Albert-W|heatherezell|hghaf099|maxb,4,1638,11833
hashicorp/vault,20167,felix-dpg,91,659,1,1,28,216,mister-ken,2,119,875
hashicorp/vault,20165,sumitrindhe,181,1279,1,1,54,314,sumitrindhe,1,235,1593
hashicorp/vault,20138,jbgcarnes,217,1478,0,0,0,0,,1,217,1478
hashicorp/vault,20137,flassman,305,1878,15,3,2106,14048,cipherboy|flassman|maxb,3,2411,15926
hashicorp/vault,20096,askmike1,387,2765,3,3,149,980,askmike1|hghaf099|maxb,3,536,3745
hashicorp/vault,20072,zboralski,203,1426,2,1,35,196,zboralski,1,238,1622
hashicorp/vault,20055,rohit-shenoy,1053,8770,1,1,8,48,revanthalampally,2,1061,8818
hashicorp/vault,20039,jrutkowski,357,2118,3,3,357,2051,dtrts|heatherezell|ronballesteros,4,714,4169
hashicorp/vault,20038,remriver,233,1594,1,1,16,80,miagilepner,2,249,1674
hashicorp/vault,20021,ellisroll-b,553,5147,8,5,841,5254,NateDimick|ellisroll-b|heatherezell|miagilepner|schavis,5,1394,10401
hashicorp/vault,20006,itspngu,546,3819,0,0,0,0,,1,546,3819
hashicorp/vault,20005,qiangliabcd,746,5908,4,2,211,1201,heatherezell|qiangliabcd,2,957,7109
hashicorp/vault,19974,ghost,179,1133,4,3,28,145,cipherboy|ghost|heatherezell,3,207,1278
hashicorp/vault,19964,mstrdvps,20,138,2,2,107,591,heatherezell|mstrdvps,2,127,729
hashicorp/vault,19952,kvzn,990,8235,5,3,250,1501,ashishmahamuni21|kvzn|maxb,3,1240,9736
hashicorp/vault,19935,axi92,257,1746,1,1,17,89,Syoc,2,274,1835
hashicorp/vault,19889,62mkv,514,2881,1,1,200,1238,62mkv,1,714,4119
hashicorp/vault,19888,h33p,375,2474,0,0,0,0,,1,375,2474
hashicorp/vault,19887,robbjass,274,2105,2,2,140,848,hellobontempo|robbjass,2,414,2953
hashicorp/vault,19879,M1Gd0nPG,261,1690,6,3,671,3683,M1Gd0nPG|VioletHynes|adrianlzt,3,932,5373
hashicorp/vault,19856,liorwavebl,290,2211,7,3,411,2467,heatherezell|liorwavebl|solidgoldbomb,3,701,4678
hashicorp/vault,19849,bmcdonald05,950,7534,8,5,670,4574,MMquant|bmcdonald05|kejiangzoox|maxb|tsipinakis,5,1620,12108
hashicorp/vault,19818,melmus,361,2723,5,5,113,713,heatherezell|linuxoid69|maxb|melmus|yhyakuna,5,474,3436
hashicorp/vault,19815,nemethloci,307,2559,6,4,255,1471,VioletHynes|hghaf099|maxb|nemethloci,4,562,4030
hashicorp/vault,19810,nickryand,398,2872,0,0,0,0,,1,398,2872
hashicorp/vault,19787,nrogerarkhn,542,3851,4,3,360,2477,jayboy-mabushi|nrogerarkhn|tvoran,3,902,6328
hashicorp/vault,19785,pschulten,177,1239,3,2,333,1966,hghaf099|maxb,3,510,3205
hashicorp/vault,19784,walkrya,76,445,2,2,1161,7033,cipherboy|stevendpclark,3,1237,7478
hashicorp/vault,19766,eliteaz,258,2200,6,3,256,1566,eliteaz|heatherezell|maxb,3,514,3766
hashicorp/vault,19765,suhailsid,180,1055,4,3,592,3905,BrixSat|maxb|suhailsid,3,772,4960
hashicorp/vault,19755,Gary-Armstrong,379,2710,6,2,182,1067,Gary-Armstrong|cipherboy,2,561,3777
hashicorp/vault,19729,tony-sol,382,2735,4,3,193,1228,hghaf099|maxb|tony-sol,3,575,3963
hashicorp/vault,19725,ned1313,122,771,0,0,0,0,,1,122,771
hashicorp/vault,19702,irogers97,191,1280,15,6,964,6602,Bralva|Monkeychip|elopsod|erikpartila|hellobontempo|karelkryda,7,1155,7882
hashicorp/vault,19697,blmhemu,268,1662,0,0,0,0,,1,268,1662
hashicorp/vault,19693,13567436138,273,1827,3,2,418,4071,13567436138|cipherboy,2,691,5898
hashicorp/vault,19684,greghensley,4051,31536,8,6,6123,41218,VioletHynes|busser|greghensley|heatherezell|ozozgun|rivedty,6,10174,72754
hashicorp/vault,19668,13567436138,449,3504,1,1,52,317,stevendpclark,2,501,3821
hashicorp/vault,19603,alainchiasson,391,2640,0,0,0,0,,1,391,2640
hashicorp/vault,19599,mikeycarlton,419,2544,3,2,107,605,VioletHynes|mikeycarlton,2,526,3149
hashicorp/vault,19594,rzimmerman,237,1587,1,1,9,56,biazmoreira,2,246,1643
